timestamp,model,weights,batch_size,calib_batches,img_size,w_bits,a_bits,quant_model,advanced,adv_mode,adv_steps,adv_warmup,adv_lambda,adv_prob,keep_gpu,fp32_accuracy,baseline_ptq_acc,alpha,num_clusters,pca_dim,top1_accuracy,top5_accuracy,extract_logits,logits_batches
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,8,25,0.312,1.278,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,8,50,0.324,1.274,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,8,100,0.324,1.286,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,16,25,0.338,1.276,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,16,50,0.324,1.292,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,16,100,0.334,1.272,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,32,25,0.324,1.228,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,32,50,0.326,1.26,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,32,100,0.328,1.28,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,64,25,0.312,1.272,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,64,50,0.326,1.172,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.2,64,100,0.324,1.236,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,8,25,0.314,1.246,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,8,50,0.332,1.246,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,8,100,0.338,1.242,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,16,25,0.32,1.254,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,16,50,0.32,1.264,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,16,100,0.334,1.242,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,32,25,0.278,1.122,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,32,50,0.3,1.18,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,32,100,0.334,1.208,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,64,25,0.24,1.092,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,64,50,0.262,1.042,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.4,64,100,0.28,1.096,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.6,8,25,0.312,1.168,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.6,8,50,0.314,1.178,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.6,8,100,0.314,1.174,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.6,16,25,0.262,1.13,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.6,16,50,0.28,1.166,True,10
20250818_101541,mnasnet0_5,DEFAULT,64,32,224,2,2,fixed,True,adaround,20000,0.2,0.01,1.0,False,67.764,0.334,0.6,16,100,0.298,1.18,True,10
